Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM)
2198.995,23316,168.164,113.244,10.926,0,60,90,56,2865,8451,1.07,993,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2199.507,23316,166.687,86.549,12.981,0,59,95,56,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2200.015,23316,167.587,88.685,11.683,0,57,92,55,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2200.524,23316,163.846,93.034,12.168,0,59,94,55,2865,8451,1.07,993,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2201.03,23316,163.846,93.034,12.168,0,58,96,56,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2201.545,23316,164.257,104.33,14.659,0,62,92,55,2865,8451,1.07,991,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2202.056,23316,164.232,104.33,14.659,0,78,86,56,2865,8451,1.07,991,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2202.565,23316,158.488,97.036,12.297,0,70,84,56,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2203.074,23316,158.317,97.036,12.297,0,62,91,55,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2203.581,23316,163.193,101.638,9.316,0,59,92,55,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2204.09,23316,163.499,107.769,11.31,0,60,91,56,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2204.601,23316,174.84,109.302,9.487,0,60,88,55,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2205.114,23316,176.321,103.114,11.569,0,58,92,56,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2205.627,23316,174.197,88.53,9.615,0,57,94,55,2865,8451,1.07,993,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2206.142,23316,173.554,89.888,10.356,0,57,91,56,2865,8451,1.07,993,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2206.652,23316,167.861,101.953,12.557,0,59,92,56,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2207.164,23316,170.599,106.641,10.249,0,57,89,55,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2207.677,23316,175.802,104.462,10.832,0,57,92,56,2865,8451,1.07,993,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2208.187,23316,171.926,99.961,10.717,0,57,92,56,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2208.698,23316,173.788,100.974,10.518,0,58,90,55,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2209.208,23316,173.148,100.974,10.115,0,58,93,55,2865,8451,1.07,995,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2209.716,23316,177.881,109.795,10.455,0,62,85,56,2865,8451,1.07,995,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2210.23,23316,179.204,106.826,9.599,0,61,87,56,2865,8451,1.07,996,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2210.741,23316,177.586,103.331,9.984,0,61,91,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2211.249,23316,176.95,103.802,11.626,0,57,93,56,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2211.763,23316,179.029,109.07,9.839,0,75,81,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2212.271,23316,166.805,95.684,9.646,0,76,87,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2212.781,23316,166.805,98.29,10.053,0,57,89,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2213.293,23316,176.439,104.889,9.7,0,60,89,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2213.805,23316,180.913,102.898,8.684,0,59,87,56,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2214.315,23316,178.869,105.895,12.296,0,59,87,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2214.822,23316,175.082,106.606,10.269,0,60,84,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2215.331,23316,170.533,98.568,8.863,0,59,87,55,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2215.843,23316,174.095,98.993,8.754,0,61,87,55,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2216.351,23316,176.559,103.497,10.247,0,61,87,55,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2216.858,23316,178.164,105.247,9.404,0,59,87,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2217.371,23316,180.925,106.486,8.679,0,59,86,55,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2217.881,23316,177.647,108.884,10.163,0,55,85,55,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2218.395,23316,176.465,94.484,10.663,0,52,60,53,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2218.905,23316,149.417,62.065,10.522,0,48,73,54,2865,8451,1.07,1000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2219.417,23316,135.198,62.065,11.404,0,47,70,54,2865,8451,1.07,1000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2219.932,23316,149.963,90.869,11.651,0,46,70,54,2865,8451,1.07,999,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2220.442,23316,152.971,92.832,12.156,0,45,73,54,2865,8451,1.07,999,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2220.954,23316,158.11,94.522,13.36,0,47,73,53,2865,8451,1.07,999,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2221.467,23316,153.332,91.313,10.574,0,46,74,54,2865,8451,1.07,1000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2221.98,23316,151.793,78.643,12.262,0,45,64,54,2865,8451,1.07,999,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2222.492,23316,145.339,78.643,12.81,0,46,71,53,2865,8451,1.07,999,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2223.004,23316,146.754,89.99,11.826,0,45,70,53,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2223.512,23316,151.39,85.224,10.486,0,47,67,53,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2224.027,23316,154.894,96.866,10.382,0,46,66,53,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2224.54,23316,155.174,93.862,11.543,0,46,69,53,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2225.049,23316,154.724,95.267,12.378,0,44,67,53,2865,8451,1.07,999,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2225.562,23316,151.916,89.574,12.833,0,45,65,53,2865,8451,1.07,1000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2226.071,23316,151.888,89.574,11.733,0,46,67,53,2865,8451,1.07,1000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2226.579,23316,147.236,80.368,12.321,0,44,68,52,2865,8451,1.07,1000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2227.095,23316,149.999,92.392,10.706,0,44,69,53,2865,8451,1.07,1001,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2227.604,23316,150.245,90.852,10.482,0,48,65,53,2865,8451,1.07,998,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2228.114,23316,146.153,90.852,10.189,0,47,64,52,2865,8451,1.07,997,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2228.627,23316,150.821,95.706,10.974,0,46,67,53,2865,8451,1.07,995,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2229.142,23316,149.079,94.969,11.681,0,44,74,53,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2229.656,23316,143.787,73.728,10.193,0,44,65,52,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2230.162,23316,143.512,73.728,10.164,0,45,65,53,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2230.663,23316,147.335,73.206,10.863,0,45,69,52,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2231.177,23316,147.335,73.206,10.863,0,44,67,52,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2231.688,23316,140.77,81.287,11.703,0,52,68,52,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2232.2,23316,135.633,81.633,12.504,0,62,64,53,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2232.715,23316,139.945,83.246,11.043,0,50,66,53,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2233.231,23316,141.928,81.052,10.182,0,46,62,53,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2233.745,23316,143.22,84.481,9.018,0,45,66,53,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2234.256,23316,144.11,84.183,11.311,0,45,65,53,2865,8451,1.07,994,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2234.768,23316,152.691,87.18,9.936,0,44,66,53,2865,8451,1.07,993,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2235.28,23316,152.527,87.18,9.936,0,44,61,53,2865,8451,1.07,993,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2235.794,23316,144.265,88.868,11.169,0,45,61,52,2865,8451,1.07,992,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2236.305,23316,147.988,90.645,10.011,0,45,63,53,2865,8451,1.07,990,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2236.806,23316,145.281,80.346,10.689,0,44,63,52,2865,8451,1.07,990,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2237.315,23316,145.281,80.346,10.689,0,44,67,52,2865,8451,1.07,990,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2237.823,23316,144.75,81.086,11.067,0,45,68,53,2865,8451,1.07,989,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2238.337,23316,143.866,81.086,13.526,0,44,69,52,2865,8451,1.07,989,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2238.845,23316,143.976,93.426,9.689,0,43,66,52,2865,8451,1.07,988,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2239.355,23316,145.735,90.541,10.443,0,45,65,51,2865,8451,1.07,989,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2239.871,23316,149.256,93.823,10.411,0,44,66,52,2865,8451,1.07,990,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2240.383,23316,149.751,95.513,12.014,0,45,64,53,2865,8451,1.07,990,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2240.892,23316,145.125,91.09,11.716,0,44,64,52,2865,8451,1.07,989,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2241.403,23316,143.769,90.437,10.435,0,46,71,53,2865,8451,1.07,987,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2241.914,23316,142.502,90.845,11.206,0,46,70,53,2865,8451,1.07,986,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2242.423,23316,140.765,85.675,12.098,0,45,68,52,2865,8451,1.07,986,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2242.931,23316,138.46,85.675,12.283,0,55,62,52,2865,8451,1.07,985,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2243.445,23316,131.379,80.773,15.413,0,52,67,52,2865,8451,1.07,985,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2243.958,23316,128.487,78.358,12.867,0,44,67,52,2865,8451,1.07,985,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2244.472,23316,135.556,80.184,12.178,0,46,64,52,2865,8451,1.07,984,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2244.981,23316,140.61,75.949,11.949,0,45,68,52,2865,8451,1.07,984,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2245.495,23316,142.401,91.092,14.071,0,45,70,53,2865,8451,1.07,984,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2246.007,23316,144.696,91.313,10.558,0,45,63,51,2865,8451,1.07,983,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2246.52,23316,143.128,86.829,12.004,0,44,71,52,2865,8451,1.07,982,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2247.03,23316,139.668,69.97,11.352,0,45,67,53,2865,8451,1.07,981,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2247.544,23316,142.856,92.594,10.53,0,46,69,52,2865,8451,1.07,980,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2248.053,23316,145.096,93.968,9.801,0,45,72,52,2865,8451,1.07,980,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2248.561,23316,138.355,93.968,10.81,0,44,67,52,2865,8451,1.07,979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2249.072,23316,139.566,79.272,10.196,0,46,68,51,2865,8451,1.07,979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2249.581,23316,141.043,75.571,10.985,0,43,67,51,2865,8451,1.07,979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2250.094,23316,141.707,75.571,10.289,0,44,66,52,2865,8451,1.07,979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2250.605,23316,143.356,95.466,9.849,0,45,69,52,2865,8451,1.07,979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2251.12,23316,147.948,94.471,10.725,0,51,92,53,2865,8451,1.07,979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2251.626,23316,187.702,99.04,10.744,0,55,90,52,2865,8451,1.07,979,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2252.135,23316,182.822,86.462,9.816,0,60,89,54,2865,8451,1.07,978,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2252.645,23316,180.194,113.86,9.948,0,58,87,54,2865,8451,1.07,978,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2253.153,23316,174.336,107.711,9.82,0,60,90,54,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2253.664,23316,180.605,107.728,10.61,0,61,85,54,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2254.176,23316,177.753,106.528,9.159,0,61,86,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2254.688,23316,169.68,99.06,8.577,0,62,81,54,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2255.198,23316,163.505,98.113,11.003,0,63,87,53,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2255.711,23316,160.48,85.652,13.112,0,61,86,53,2865,8451,1.07,976,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2256.223,23316,159.322,85.652,12.163,0,64,87,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2256.734,23316,164.145,93.993,11.142,0,63,87,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2257.245,23316,168.83,98.214,10.688,0,62,86,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2257.75,23316,167.689,98.214,10.121,0,61,88,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2258.258,23316,166.347,103.121,10.538,0,60,96,54,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2258.769,23316,171.946,102.669,13.004,0,64,83,53,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2259.276,23316,171.946,102.669,13.004,0,63,85,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2259.781,23316,158.394,98.563,10.693,0,61,88,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2260.293,23316,164.247,87.144,11.171,0,60,87,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2260.796,23316,161.962,98.987,11.914,0,60,88,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2261.306,23316,158.904,95.106,11.649,0,62,87,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2261.819,23316,151.168,85.839,13.232,0,75,85,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2262.331,23316,151.168,85.839,13.232,0,75,82,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2262.842,23316,145.988,92.219,12.27,0,67,86,53,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2263.354,23316,147.767,90.225,11.694,0,61,90,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2263.859,23316,157.57,101.556,11.806,0,62,90,55,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2264.366,23316,157.585,94.64,13.453,0,61,89,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2264.877,23316,159.149,94.113,12.694,0,57,90,55,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2265.387,23316,158.208,94.113,12.543,0,58,86,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2265.899,23316,163.484,96.745,10.346,0,59,87,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2266.412,23316,160.99,101.36,15.058,0,61,80,53,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2266.926,23316,159.894,97.461,8.98,0,60,81,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2266.926,23316,163.253,98.489,11.097,0,60,80,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2267.441,23316,162.562,105.556,10.856,0,60,81,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2267.953,23316,161.671,103.058,9.687,0,60,81,53,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2268.461,23316,164.53,101.379,9.734,0,61,82,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2268.97,23316,164.824,102.999,10.31,0,60,82,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2269.477,23316,162.801,97.643,9.211,0,61,78,53,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2269.987,23316,161.551,101.928,8.763,0,60,78,53,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2270.497,23316,164.283,97.846,9.319,0,61,78,53,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2271.009,23316,160.97,95.682,10.634,0,62,83,53,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2271.515,23316,153.885,96.673,13.342,0,61,88,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2272.024,23316,153.642,94.879,12.004,0,61,88,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2272.534,23316,154.404,94.3,12.457,0,61,86,54,2865,8451,1.07,971,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2273.044,23316,154.105,94.3,9.775,0,64,91,54,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2273.556,23316,148.004,86.907,12.454,0,62,81,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2274.066,23316,144.576,83.05,12.565,0,72,81,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2274.577,23316,142.696,76.748,11.346,0,70,72,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2275.084,23316,150.454,87.747,14.667,0,61,89,53,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2275.596,23316,153.854,79.207,13.859,0,61,84,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2276.106,23316,151.575,87.772,12.642,0,60,84,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2276.613,23316,153.149,89.533,11.586,0,59,88,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2277.123,23316,153.687,97.319,11.382,0,63,92,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2277.631,23316,156.697,93.544,11.469,0,60,86,55,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2278.139,23316,158.007,95.967,13.012,0,58,81,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2278.655,23316,157.827,99.893,11.655,0,65,81,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2279.164,23316,159.187,100.34,10.692,0,60,91,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2279.673,23316,158.227,97.753,13.439,0,61,87,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2280.183,23316,159.811,100.218,11.765,0,59,91,55,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2280.689,23316,162.622,86.649,10.738,0,59,95,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2281.195,23316,167.613,87.313,11.173,0,60,95,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2281.71,23316,169.905,90.333,11.369,0,59,91,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2282.222,23316,169.616,92.673,10.291,0,58,86,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2282.731,23316,170.426,102.213,9.48,0,60,86,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2283.242,23316,165.256,93.656,12.828,0,60,90,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2283.754,23316,163.817,102.921,11.703,0,58,85,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2284.264,23316,159.934,91.003,11.778,0,61,88,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2284.778,23316,164.008,97.727,11.412,0,61,89,55,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2285.291,23316,161.694,100.915,11.419,0,61,87,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2285.798,23316,160.962,100.21,11.229,0,61,87,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2286.31,23316,159.207,87.685,11.983,0,63,90,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2286.824,23316,161.506,97.828,12.011,0,60,90,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2287.336,23316,161.077,84.916,11.95,0,60,86,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2287.838,23316,157.2,84.968,11.562,0,62,86,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2288.347,23316,153.193,93.633,15.632,0,66,88,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2288.86,23316,160.854,85.908,11.678,0,60,88,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2289.372,23316,160.26,98.765,11.743,0,59,91,55,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2289.884,23316,159.424,97.905,11.667,0,59,92,55,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2290.394,23316,162.1,98.225,12.164,0,58,92,55,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2290.905,23316,160.512,97.353,10.373,0,58,92,55,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2291.416,23316,155.763,92.653,12.396,0,59,88,54,2865,8451,1.07,972,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2291.927,23316,150.486,93.759,12.334,0,76,86,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2292.434,23316,151.373,95.217,10.871,0,73,84,54,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2292.941,23316,158.016,73.463,11.487,0,62,90,55,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2293.449,23316,160.91,73.463,10.193,0,59,89,55,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2293.958,23316,160.728,99.571,10.073,0,58,89,55,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2294.467,23316,160.195,95.536,13.64,0,59,91,54,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2294.98,23316,162.99,96.669,11.925,0,59,91,55,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2295.488,23316,166.417,95.016,11.248,0,57,91,55,2865,8451,1.07,974,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2295.996,23316,166.417,95.016,11.248,0,58,96,55,2865,8451,1.07,973,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2296.506,23316,165.524,98.496,14.6,0,59,92,55,2865,8451,1.07,975,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2297.016,23316,159.079,90.066,11.717,0,59,92,55,2865,8451,1.07,976,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2297.526,23316,160.985,102.857,11.932,0,59,89,55,2865,8451,1.07,977,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
